id,page,page_location,type,book_title,book_id,book_page,book_type,anchor_text,interventions,section,chapter
https://derridas-margins.princeton.edu/references/de-la-grammatologie/232c/,232,c,Quotation,"Grammaire générale et raisonnée de Port-Royal par Arnaud et Lancelot ; Précédée d'un Essai sur l'origine et les progrès de la Langue française, par M. Petitot ; suivie du Commentaire de M. Duclos",https://derridas-margins.princeton.edu/titles/66/,,Book,"« Cette nonchalance dans la prononciation, qui n'est pas incompatible avec l'impatience de s'exprimer, nous fait altérer
jusqu'à la nature des mots, en les coupant de façon que le sens n'en est plus reconnoissable. On dit, par exemple, aujourd'hui proverbialement, en dépit de lui et de *ses dens*, au lieu de *ses aidans*. Nous avons plus qu'on ne croit de ces mots raccourcis ou altérés par l'usage. Notre langue deviendra insensiblement plus propre pour la conversation que pour la
tribune, et la conversation donne le ton à la chaire, au barreau et au théâtre ; au lieu que chez les Grecs et chez les Romains, la tribune ne s'y asservissait pas. Une prononciation soutenue et une prosodie fixe et distincte, doivent se
conserver particulièrement chez des peuples qui sont obligés de traiter publiquement des matières intéressantes pour tous les auditeurs, parce que, toutes choses égales d'ailleurs, un orateur dont la prononciation est ferme et variée, doit être entendu de plus loin qu'un autre... ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/232d/,232,d,Footnote,Prononciation,https://derridas-margins.princeton.edu/titles/157/,1248,Book,"L'écho le plus précis de ce texte se trouve, en dehors de *l'Essai*, dans les notes groupées dans l'édition de la Pléiade sous
le titre *Prononciation* (T. II, p. 1248) et, dans l'édition Streickeisen-Moultou, sous le titre *Fragment d'un Essai sur les langues*.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/232e/,232,e,Footnote,Fragment d'un Essai sur les langues,https://derridas-margins.princeton.edu/titles/87/,,Book,"L'écho le plus précis de ce texte se trouve, en dehors de *l'Essai*, dans les notes groupées dans l'édition de la Pléiade sous
le titre *Prononciation* (T. II, p. 1248) et, dans l'édition Streickeisen-Moultou, sous le titre *Fragment d'un Essai sur les langues*.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/232f/,232,f,Footnote,Réflexions critiques sur la poésie et sur la peinture,https://derridas-margins.princeton.edu/titles/49/,,Book,"Rousseau lie dans sa critique la dégradation des mœurs, la corruption de la prononciation et le progrès de l'écriture. Il cite même des exemples d'altérations auxquels il a eu le triste privilège d'assister, et qui sont dus à un « vice de prononciation dans l'organe, ou dans l'accent, ou dans l'habitude ». « Mots dont j'ai vu changer la prononciation : Charolois — Charolès, secret — segret, persécuter — perzecuter, etc. ». Tous ces thèmes renvoient aussi à l'abbé Du Bos, *Réflexions critiques sur la poésie et sur la peinture* (1719).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/233a/,233,a,Quotation,"Grammaire générale et raisonnée de Port-Royal par Arnaud et Lancelot ; Précédée d'un Essai sur l'origine et les progrès de la Langue française, par M. Petitot ; suivie du Commentaire de M. Duclos",https://derridas-margins.princeton.edu/titles/66/,421,Book,"« C'est un peuple en corps qui fait une langue... Un peuple est donc le maître absolu de la langue *parlée*, et c'est un empire qu'il exerce sans s'en apercevoir ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/233b/,233,b,Quotation,"Grammaire générale et raisonnée de Port-Royal par Arnaud et Lancelot ; Précédée d'un Essai sur l'origine et les progrès de la Langue française, par M. Petitot ; suivie du Commentaire de M. Duclos",https://derridas-margins.princeton.edu/titles/66/,420,Book,"« Le corps d'une nation a seul droit sur la langue *parlée*, et les écrivains ont droit sur la langue *écrite* : *Le peuple, disait Varron, n'est pas le maître de l'écriture comme de la parole* » (p. 420).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/234a/,234,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"« On sera surpris que je compte l'étude des langues au nombre des inutilités de l'éducation... Je conviens que si l'étude des langues n'était que celle des mots, c'est-à-dire des figures ou des sons qui les expriment, cette étude pourrait convenir aux enfants : mais les langues, en changeant les signes, modifient aussi les idées qu'ils représentent. Les têtes se forment sur les langages, les pensées prennent la teinte des idiomes. La raison seule est commune, l'esprit en chaque langue a sa forme particulière ; différence qui pourrait bien être en partie la cause ou l'effet des caractères nationaux ; et, ce qui paraît confirmer cette conjecture est que, chez toutes les nations du monde, la langue suit les vicissitudes des mœurs, et se conserve ou s'altère comme elles » (p. 105).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/234b/,234,b,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Si le représentant peut avoir une efficace, parfois néfaste, sur le représenté, et si l'enfant ne doit et ne peut « apprendre à parler qu'une langue », c'est que « chaque chose peut avoir pour lui mille signes différents ; mais chaque idée ne peut avoir qu'une forme ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/235a/,235,a,Quotation,Confessions,https://derridas-margins.princeton.edu/titles/188/,1548,Book,"B. Gagnebin et M. Raymond rappellent dans l'édition des *Confessions* que « *l'Essai sur l'origine des langues* a paru pour la première fois dans un volume de *Traités sur la musique* de J.-.J. Rousseau que publia Du Peyrou à Genève, en 1781, d'après le manuscrit qu'il détenait et qu'il a légué à la Bibliothèque de Neuchâtel (N° 7835) ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/235b/,235,b,Quotation,Confessions,https://derridas-margins.princeton.edu/titles/188/,1548,Book,"« Enfin, ajoutent-ils, la matière même de *l'Essai* suppose des connaissances et une maturité de pensée que Rousseau n'avait pas acquises en 1750 ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/235c/,235,c,Citation,Le Rationalisme de J.-J. Rousseau,https://derridas-margins.princeton.edu/titles/120/,17-18,Book,"C'est aussi l'avis de R. Derathé, du moins en ce qui concerne les chapitres IX et X qui sont parmi les plus importants et qui,
expliquant la « Formation des langues méridionales » et la « Formation des langues du nord », développent des thèmes
fort apparentés à ceux du second *Discours*.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/235d/,235,d,Footnote,Rousseau et la science politique de son temps,https://derridas-margins.princeton.edu/titles/50/,146,Book,"C'est aussi l'avis de R. Derathé, du moins en ce qui concerne les chapitres IX et X qui sont parmi les plus importants et qui,
expliquant la « Formation des langues méridionales » et la « Formation des langues du nord », développent des thèmes
fort apparentés à ceux du second *Discours*.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/236a/,236,a,Citation,The Political Writings of Jean-Jacques Rousseau,https://derridas-margins.princeton.edu/titles/51/,10,Book,"Vaughan considère ainsi, pour des raisons externes, que *l'Essai* a été projeté avant le second *Discours* et même avant le premier *Discours* (1750).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/236b/,236,b,Footnote,Jean-Jacques Rousseau: Moralist,https://derridas-margins.princeton.edu/titles/52/,66,Book,"Vaughan considère ainsi, pour des raisons externes, que *l'Essai* a été projeté avant le second *Discours* et même avant le premier *Discours* (1750).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/237a/,237,a,Quotation,Le Rationalisme de J.-J. Rousseau,https://derridas-margins.princeton.edu/titles/120/,18,Book,"Que *l'Essai* soit une pièce destinée au second *Discours*, c'est là, selon Derathé, l'hypothèse « la plus vraisemblable, du moins en ce qui concerne les chapitres IX et X... qui témoignent des mêmes préoccupations que le *Discours sur l'inégalité* ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/237b/,237,b,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,154,Book,"« Je ne crois pas avoir aucune contradiction à craindre, en accordant à l'homme la seule vertu *Naturelle* qu'ait été forcé
de reconnaître le Détracteur le plus outré des vertus humaines. Je parle de la Pitié, disposition convenable à des êtres aussi faibles, et sujets à autant de maux que nous le sommes ; vertu d'autant plus universelle et d'autant plus utile à l'homme, qu'elle *précède en lui l'usage de toute réflexion*, et si Naturelle que les Bêtes mêmes en donnent quelquefois des signes sensibles. »",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/237c/,237,c,Footnote,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,1330-1331,Book,Il s'agit du contenu philosophique du chapitre IX « Formation des langues méridionales ». C'est au sujet de ce chapitre fondamental que R. Derathé et J. Starobinski se séparent. Ils ne se sont certes jamais opposés directement sur ce point. Mais ils lui consacrent l'un et l'autre une note et cette confrontation doit nous aider à éclairer notre problème.,,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/237d/,237,d,Footnote,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,154,Book,"« Je ne crois pas avoir aucune contradiction à craindre, en accordant à l'homme la seule vertu *Naturelle* qu'ait été forcé
de reconnaître le Détracteur le plus outré des vertus humaines ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/238a/,238,a,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,155,Book,"« Tel est le pur mouvement de la Nature, *antérieur à toute réflexion* : telle est la force de la pitié naturelle, que les mœurs les plus dépravées ont encore peine à détruire... Mandeville a bien senti qu'avec toute leur morale les hommes n'eussent jamais été que des monstres, si la Nature ne leur eût donné la pitié à l'appui de la raison... » « Il est donc bien certain que la pitié est un sentiment naturel, qui modérant dans chaque individu l'activité de l'amour de soi-même, concourt à la conservation mutuelle de toute l'espèce. C'est elle, qui nous porte *sans réflexion* au secours de ceux que nous voyons souffrir : c'est elle qui, dans l'état de Nature, *tient lieu* de Loi, de mœurs et de vertu, avec cet avantage que nul n'est tenté de désobéir à sa *douce voix* ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/238b/,238,b,Footnote,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,154,Book,"Les exemples choisis par Rousseau ne nous sont pas indifférents : « Sans parler de la tendresse des Mères pour leurs petits, et des périls qu'elles bravent, pour les en garantir, on observe tous les jours la répugnance qu'ont les Chevaux à
fouler aux pieds un Corps vivant ; Un animal ne passe point sans inquiétude auprès d'un animal mort de son Espèce : Il y en a même qui leur donnent une sorte de sépulture ; Et les tristes mugissements du Bétail entrant dans une Boucherie, annoncent l'impression qu'il reçoit de l'horrible spectacle qui le frappe. On voit avec plaisir l'auteur de la *Fable des abeilles*, forcé de reconnaître l'homme pour un Etre compatissant et sensible, sortir dans l'exemple qu'il en donne, de son style froid et subtil, pour nous offrir la pathétique image d'un homme enfermé qui aperçoit au dehors une Bête féroce, arrachant un Enfant du sein de sa Mère, brisant sous sa dent meurtrière les faibles membres, et déchirant de ses ongles les entrailles de cet Enfant. Quelle affreuse agitation n'éprouve point ce témoin d'un événement auquel il ne prend aucun intérêt personnel ? Quelles angoisses ne souffre-t-il pas à cette vue, de ne pouvoir porter aucun secours à la Mère évanouie, ni à l'Enfant expirant ? Tel est le pur mouvement de la Nature, antérieur à toute réflexion... ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/239a/,239,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"« Nos passions sont les principaux instruments de notre conservation : c'est donc une entreprise aussi vaine que ridicule
de vouloir les détruire ; c'est contrôler la nature, c'est réformer l'ouvrage de Dieu. Si Dieu disait à l'homme d'anéantir, les passions qu'il lui donne, Dieu voudrait et ne voudrait pas ; il se contredirait lui-même. Jamais il n'a donné cet ordre insensé, rien de pareil n'est écrit dans le cœur humain ; et ce que Dieu veut qu'un homme fasse, il ne le lui fait pas dire par un autre homme, il le lui dit lui-même, il l'écrit au fond de son cœur » (pp. 246-247).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/240a/,240,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,246-247,Book,« Mille ruisseaux étrangers l'ont grossie ».,,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/240b/,240,b,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,248,Book,"« Le premier sentiment d'un enfant est de s'aimer lui-même ; et le second, qui dérive du premier, est d'aimer ceux qui l'approchent » (p. 248).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/240c/,240,c,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,156,Book,"Si la pitié modère « l'activité de l'amour de soi » (second *Discours*, p. 156), c'est peut-être moins en s'y opposant qu'en l'exprimant de manière détournée, en la différant, puisque cette modération « concourt à la conversation mutuelle de l'espèce » (*ibid*).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/240d/,240,d,Footnote,Le Rationalisme de J.-J. Rousseau,https://derridas-margins.princeton.edu/titles/120/,99-100,Book,"Nous nous demandons si l'on peut sur ce point opposer, comme le fait R. Derathé, la doctrine de *l'Emile* et celle du second *Discours* (« ...dans *l'Emile* la pitié devient un sentiment dérivé de l'amour de soi alors que le second *Discours* opposait ces deux principes l'un à l'autre... » *Le rationalisme de J.-J. Rousseau*, pp. 99-100).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/241a/,241,a,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,157,Book,"« Parmi les passions qui agitent le cœur de l'homme, il en est une ardente, impétueuse, qui rend un sexe nécessaire à l'autre ; passion terrible qui brave tous les dangers, renverse tous les obstacles, et qui, dans ses fureurs, semble propre à
détruire le Genre-humain, qu'elle est destinée à conserver. Que deviendront les hommes en proie à cette rage effrénée et brutale, sans pudeur, sans retenue, et se disputant chaque jour leurs amours au prix de leur sang? » *Discours*, p. 157.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/241b/,241,b,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,158,Book,"C'est « un sentiment factice ; né de l'usage de la société, et célébré par les femmes avec beaucoup d'habileté et de soin pour établir leur empire, et rendre dominant le sexe qui devrait obéir » (p. 158).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/241c/,241,c,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,Et *l'Emile* dira qu' « il est dans l'ordre de la nature que la femme obéisse à l'homme » (p. 517).,,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/242a/,242,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,517,Book,"« Quand donc il la prend dans un rang inférieur, l'ordre naturel et l'ordre civil s'accordent et tout va bien. C'est le contraire quand, s'alliant au-dessus de lui, l'homme se met dans l'alternative de blesser son droit ou sa reconnaissance, et d'être ingrat ou méprisé. Alors la femme, prétendant à l'autorité, se rend le tyran de son chef ; et le maître, devenu l'esclave, se trouve la plus ridicule et la plus misérable des créatures. Tels sont ces malheureux favoris que les rois de l'Asie honorent et tourmentent de leur alliance, et qui, dit-on, pour coucher avec leurs femmes, n'osent entrer dans le lit que par le pied ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/242b/,242,b,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,517,Book,"« Je m'attends que beaucoup de lecteurs, se souvenant que je donne à la femme un talent naturel pour gouverner l'homme, m'accuseront ici de contradiction : ils se tromperont pourtant. Il y a bien de la différence entre s'arroger le droit de commander, et gouverner celui qui commande. L'empire de la femme est un empire de *douceur*, d'adresse et de complaisance ; ses *ordres sont des caresses*, ses menaces sont des pleurs. Elle doit régner dans la maison comme un
ministre dans l'Etat, en se faisant commander ce qu'elle veut faire. En ce sens il est constant que les meilleurs ménages
sont ceux où la femme a le plus d'autorité : mais quand elle méconnaît la voix du chef, qu'elle veut usurper ses droits et
commander elle-même, il ne résulte jamais de ce désordre que misère, scandale et déshonneur ». (*Ibid*. Nous soulignons.)",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/242c/,242,c,Footnote,Essai sur les événements importants dont les femmes ont été la cause secrète,https://derridas-margins.princeton.edu/titles/54/,,Book,"On sait que Rousseau avait projeté de consacrer un ouvrage au rôle des femmes dans l'histoire. Il s'agissait pour lui, semble-t-il, autant de restaurer une vérité historique (l'importance du rôle de la femme, que l'histoire des hommes a délibérément dissimulée) que de rappeler le caractère parfois néfaste de ce rôle, en faisant « quelques observations sur les grands hommes qui se sont laissés gouverner par les femmes. Thémistocle. Antoine, etc. Fulvie femme d'Antoine excite la guerre pour n'avoir pu être aimée de César. » Cf. *Sur les femmes* et *Essai sur les événements importants dont les femmes ont été la cause secrète*. (Pléiade. II, pp. 1254-1257).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/243a/,243,a,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204,Book,"« ... ne voulant plus offrir de séparation, faute de pouvoir se rendre hommes, les femmes nous rendent femmes. Cet inconvénient, qui dégrade l'homme, est très grand partout ; mais c'est surtout dans les Etats comme le nôtre qu'il importe de le prévenir. Qu'un monarque gouverne des hommes ou des femmes, cela lui doit être assez indifférent, pourvu qu'il soit obéi ; mais dans une république, il faut des hommes ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/243b/,243,b,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204-207,Book,"Car dans une société perverse, l'homme méprise la femme à laquelle il doit obéir : « Lâchement dévoués aux volontés du
sexe que nous devrions protéger et non servir, nous avons appris à le mépriser en lui obéissant, à l'outrager par nos soins railleurs ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/243c/,243,c,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204,Book,"Et Paris, coupable des dégradations de la langue est encore incriminé : « Et chaque femme de Paris rassemble dans son appartement un sérail d'hommes plus femmes qu'elle, qui savent rendre à la beauté toutes sortes d'hommages, hors celui
du cœur dont elle est digne ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/243d/,243,d,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204,Book,"« Ils [les hommes] se sentent autant et plus qu'elles de leur trop intime commerce : elles n'y perdent que leurs mœurs, et nous y perdons à la fois nos mœurs et notre constitution » (p. 204).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/243e/,243,e,Footnote,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204,Book,"On lira aussi toute la note 1 : l'auteur s'y étonne que « telle plaisanterie, dont on voit assez l'application, ait été prise en France au pied de la lettre par des gens d'esprit ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/244a/,244,a,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,157,Book,"Or il faut « distinguer le moral du Physique dans l'amour » (second *Discours*, p. 157).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/244b/,244,b,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,157-158,Book,"« Le Physique est ce désir général qui porte un sexe à s'unir à l'autre ; le moral est ce qui détermine ce désir et le fixe sur un seul objet exclusivement, ou qui du moins lui donne pour cet objet préféré un plus grand degré d'énergie » (p. 158).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/245a/,245,a,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,204,Book,"« Les anciens passaient presque leur vie en plein air, ou vaquant à leurs affaires, ou réglant celles de l'Etat sur la place publique, ou se promenant à la campagne, dans les jardins, au bord de la mer, à la pluie, au soleil et presque toujours tête nue. A tout cela point de femmes ; mais on savait bien les trouver au besoin, et nous ne voyons point par leurs écrits et par les échantillons de leurs conversations qui nous restent, que l'esprit, ni le goût, ni l'amour même, perdissent rien à cette réserve ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/246a/,246,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,447,Book,Il s'agit bien de savoir si les hommes vont se laisser « traîner à la mort » (p. 447) par le nombre et l'intempérance des femmes.,,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/246b/,246,b,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Chez ces dernières, « le besoin satisfait, le désir cesse ; elles ne repoussent plus le mâle par feinte, mais tout de bon : elles font tout le contraire de ce que faisait la fille d'Auguste ; elles ne reçoivent plus de passagers quand le navire a sa cargaison... l'instinct les pousse et l'instinct les arrête. *Où sera le supplément de cet instinct négatif dans les femmes, quand vous leur aurez ôté la pudeur* ? Attendre qu'elles ne se soucient plus des hommes, c'est attendre qu'ils ne soient plus bons à rien ». (Nous soulignons.)",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/246c/,246,c,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Et ce supplément est bien l'économie de la vie des hommes : « Leur intempérance naturelle conduirait les hommes à la mort ; parce qu'elle contient leurs désirs, la pudeur est la vraie morale des femmes ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/246d/,246,d,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"C'est Dieu qui l'a inscrit dans la créature : « L'Etre suprême a voulu faire en tout honneur à l'espèce humaine : en donnant à l'homme des penchants sans mesure, il lui donne en même temps la loi qui les règle, afin qu'il soit libre et se commande à lui-même ; en le livrant à des passions immodérées, il joint à ces passions la raison pour les gouverner ; en livrant la femme à des désirs illimités, il joint à ces désirs la pudeur pour les contenir ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/247a/,247,a,Quotation,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,,Book,"« Pour surcroît, poursuit Rousseau, il ajoute encore une récompense actuelle au bon usage de ses facultés, savoir le goût qu'on prend aux choses honnêtes lorsqu'on en fait la règle de ses actions. Tout cela vaut bien, ce me semble, l'instinct des bêtes ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/247b/,247,b,Quotation,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,159,Book,"A quoi le reconnaît-on ? En particulier à ce qu'elle ne peut s'expliquer par la rareté des femelles ou par « les intervalles exclusifs durant lesquels la femelle refuse constamment l'approche du mâle », ce qui, note Rousseau, « revient à la première cause ; car si chaque femelle ne souffre le mâle que durant deux mois de l'année, c'est à cet égard comme si le nombre des femelles était moindre des cinq sixièmes : Or, aucun de ces deux cas n'est applicable à l'espèce humaine où le nombre des femelles surpasse généralement celui des mâles, et où l'on n'a jamais observé que même parmi les Sauvages les femelles aient, comme celles des autres espèces, des temps de chaleur et d'exclusion ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/247c/,247,c,Footnote,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,https://derridas-margins.princeton.edu/titles/192/,1335-1336,Book,"Sur les rapports de ces thèmes avec des thèmes opposés ou apparentés de Voltaire, Buffon ou Pufendorf, voir les notes de l'édition de la « Pléiade » pp. 158-159.",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248a/,248,a,Quotation,Essais,https://derridas-margins.princeton.edu/titles/81/,,Book,"Rousseau pourrait dire comme Montaigne « nos moeurs penchent d'une merveilleuse inclination vers l'empirement » (*Essais*, 1, 82).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248b/,248,b,Quotation,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,206-207,Book,"Mais l'amour moral dégrade encore l'écriture. Il l'énerve comme il énerve l'homme. Il provoque « ces foules d'ouvrages éphémères qui naissent journellement, n'étant faits que pour amuser des femmes, et n'ayant ni force ni profondeur, volent tous de la toilette au comptoir. C'est le moyen de récrire incessamment les mêmes et de les rendre toujours nouveaux. On m'en citera deux ou trois qui serviront d'exception ; mais moi j'en citerai cent mille qui confirmeront la règle. C'est pour cela que la plupart des productions de notre âge passeront avec lui ; et la postérité croira qu'on fit bien peu de livres dans ce même siècle où l'on en fait tant ».",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248c/,248,c,Footnote,Lettre à M. D'Alembert,https://derridas-margins.princeton.edu/titles/207/,206,Book,Voir aussi la note de la p. 206.,,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248d/,248,d,Footnote,Émile ou de l'éducation,https://derridas-margins.princeton.edu/titles/88/,446,Book,"Elle commence ainsi : « Les femmes en général n'aiment aucun art, ne se connaissent à aucun et n'ont aucun génie... » « Dans l'union des sexes... l'un doit être actif et fort, l'autre passif et faible » (*Emile*, p. 446).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248e/,248,e,Footnote,Confessions,https://derridas-margins.princeton.edu/titles/188/,12,Book,"Novalis avait peut-être vu plus profondément et au-delà de ce que Rousseau appelle lui-même, au début des *Confessions* (p. 12), son « caractère efféminé » : « Les *philosophèmes* de Rousseau sont absolument parlant une philosophie féminine ou une théorie de la féminité ». *Encyclopédie*, tr. M. de Gandillac (éd. de Minuit, p. 361).",,Part 2,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/248f/,248,f,Footnote,Encyclopédie,https://derridas-margins.princeton.edu/titles/108/,361,Book,"Novalis avait peut-être vu plus profondément et au-delà de ce que Rousseau appelle lui-même, au début des *Confessions* (p. 12), son « caractère efféminé » : « Les *philosophèmes* de Rousseau sont absolument parlant une philosophie féminine ou une théorie de la féminité ». *Encyclopédie*, tr. M. de Gandillac (éd. de Minuit, p. 361).",,Part 2,Chapter 3
